"nace21","NAME","Parent","Include","Include_Also","Exclude"
"49.3","Other passenger land transport","49",NA,NA,NA
"49.31","Scheduled passenger transport by road","49.3",NA,"This class also includes: - operation of school buses and buses for transport of employees - scheduled passenger transport by road for sightseeing","This class excludes: - passenger rail transport, see 49.1 - passenger transport by funicular railway, see 49.12 - non-scheduled passenger transport by road for sightseeing, in vehicles of 10 or more persons, see 49.32 - on-demand passenger transport services in vehicles with driver for maximum 9 persons (taxi, etc.), see 49.33 - operation of aerial cableways etc., see 49.34"
"49.32","Non-scheduled passenger transport by road","49.3",NA,NA,"This class excludes: - passenger rail transport, see 49.1 - operation of school buses and buses for transport of employees, see 49.31 - on-demand passenger transport services in vehicles with driver for maximum 9 persons (taxi, etc.), see 49.33"
"49.33","On-demand passenger transport service activities by vehicle with driver","49.3",NA,NA,"This class excludes: - bike taxi service, see 49.39 - passenger road transport by vehicles drawn by human or animal, see 49.39 - intermediation service activities for passenger transportation, see 52.32 - patient transportation by ambulance, see 86.92"
"49.34","Passenger transport by cableways and ski lifts","49.3",NA,"This class also includes: - freight transport by cableways","This class excludes: - passenger transport by funicular railway, see 49.12 - passenger rail transport for sightseeing, see 49.12 - non-scheduled passenger road transport in vehicles of 10 or more persons, see 49.32 - operation of sports areas, which may include the operation of cableways, ski lifts and chairlifts, see 93.11"
"49.39","Other passenger land transport n.e.c.","49.3",NA,NA,"This class excludes: - ambulance transport, see 86.92 - transport of human remains, see 96.30"
"49.4","Freight transport by road and removal services","49",NA,NA,NA
"49.41","Freight transport by road","49.4",NA,"This class also includes: - rental of freight vehicle with driver - freight road transport by vehicles drawn by human or animal - concrete mixer lorry rental, with driver - delivery of furniture, can include unpacking and installation","This class excludes: - log hauling within the forest, as part of logging operations, see 02.40 - distribution of water by trucks, see 36.00 - waste transport as integrated part of waste collection activities, see 38.11, 38.12 - removal services, see 49.42 - operation of terminal facilities for handling freight, see 52.2 - crating and packing activities for transport, see 52.2 - moving cargos on industrial sites, typically with transport equipment that is not suitable for use on roads open to public traffic, see 52.24 - pickup of goods and grouping for shipping, see 52.25 - post and courier activities, see 53.10, 53.20 - transport by armoured car service activities, see 80.01"
"49.42","Removal services","49.4",NA,"This class also includes: - leasing of removal vehicle with driver - storage of furniture as part of the removal service",NA
"49.5","Transport via pipeline","49",NA,NA,NA
"49.50","Transport via pipeline","49.5",NA,"This class also includes: - operation of pump stations for the transport via pipelines","This class excludes: - distribution of gaseous fuels, steam or water to end users through local or regional network of mains, see 35.22, 35.30, 36.00 - distribution of water by trucks, see 36.00 - retail sale of automotive fuel, see 47.30 - transport of liquids by trucks, see 49.41"
"50","Water transport","H",NA,NA,"This division excludes restaurant and bar activities on board ships (see 56.11, 56.30), if carried out by separate units."
"50.1","Sea and coastal passenger water transport","50",NA,"Also included is transportation of passengers on lakes etc., when similar types of vessels are used.",NA
"50.10","Sea and coastal passenger water transport","50.1",NA,"This class also includes: - rental of pleasure boats with crew for sea and coastal water transport (e.g. for fishing cruises) - ferry transport of passengers with or without vehicle","This class excludes: - restaurant and bar activities on board ships, when provided by separate units, see 56.11, 56.30 - rental of pleasure boats and yachts without crew, see 77.21 - rental of commercial ships or boats without crew, see 77.34 - operation of floating casinos not transporting passengers, see 92.00"
"50.2","Sea and coastal freight water transport","50",NA,"This group also includes: - transport of freight on lakes etc., when similar types of vessels are used",NA
"50.20","Sea and coastal freight water transport","50.2",NA,"This class also includes: - rental of vessels with crew for sea and coastal freight water transport - ferry transport of unaccompanied vehicles","This class excludes: - ferry transport of passengers with or without vehicle, see 50.10 - storage of freight, see 52.10 - harbour operation and other auxiliary activities, e.g. docking, pilotage, lighterage, vessel salvage, see 52.22 - cargo handling, see 52.24 - rental of commercial ships or boats without crew, see 77.34"
"50.3","Inland passenger water transport","50",NA,NA,NA
"50.30","Inland passenger water transport","50.3",NA,"This class also includes: - rental of pleasure boats with crew for inland water transport - operation of sightseeing boats and excursions on inland waterways - inland ferry transport of passengers with or without vehicle","This class excludes: - restaurant and bar activities on board ships, when provided by separate units, see 56.11, 56.30 - rental of pleasure boats and yachts without crew, see 77.21 - operation of floating casinos not transporting passengers, see 92.00"
"50.4","Inland freight water transport","50",NA,NA,NA
"50.40","Inland freight water transport","50.4",NA,"This class also includes: - rental of vessels with crew for inland freight water transport","This class excludes: - cargo handling, see 52.24 - rental of commercial ships or boats without crew, see 77.34"
"51","Air transport","H",NA,NA,"This division excludes: - crop spraying, see 01.61 - repair and maintenance of civilian aircraft or aircraft engines, see 33.16 - operation of airports, see 52.23 - aerial advertising (sky-writing), see 73.11 - aerial photography, see 74.20 - civil aerial surveillance, see 80.09 - military aerial surveillance, see 84.22"
"51.1","Passenger air transport","51",NA,NA,NA
"51.10","Passenger air transport","51.1",NA,"This class also includes: - rental of air transport equipment with operator for the purpose of passenger transportation","This class excludes: - rental of air transport equipment without operator, see 77.35 - air ambulances, see 86.92"
"51.2","Freight air transport and space transport","51",NA,NA,NA
"51.21","Freight air transport","51.2",NA,"This class also includes: - rental of air transport equipment with operator for the purpose of freight transportation",NA
"51.22","Space transport","51.2",NA,NA,NA
"52","Warehousing, storage and support activities for transportation","H",NA,NA,NA
"52.1","Warehousing and storage","52",NA,NA,NA
"52.10","Warehousing and storage","52.1",NA,"This class also includes: - storage of goods in foreign trade zones - blast freezing associated with storage and warehousing - activity of storage of physical archives and paper files","This class excludes: - storage of electricity, see 35.16 - storage of gaseous fuels for energy supply through a network, see 35.24 - storage of furniture as part of a removal service, see 49.42 - operation of parking facilities for motor vehicles, see 52.21 - winter storage of caravans, ships and boats and storage of aircrafts, see 52.21, 52.22, 52.23 - operation of self storage facilities, see 68.20 - rental of vacant space, see 68.20"
"52.2","Support activities for transportation","52",NA,NA,"This group excludes: - intermediation service activities for freight transportation, see 52.31 - intermediation service activities for passenger transportation, see 52.32"
"52.21","Service activities incidental to land transportation","52.2",NA,"This class also includes: - liquefaction and or regasification of natural gas for the purpose of land transportation","This class excludes: - liquefaction of natural gas for transport purposes, done at the mine site, see 09.10 - regasification of natural gas for distribution through mains, see 35.22 - repair of roads, see division 42 - cargo handling, see 52.24 - moving cargos on industrial sites, typically with transport equipment that is not suitable for use on roads open to public traffic, see 52.24"
"52.22","Service activities incidental to water transportation","52.2",NA,"This class also includes: - ensuring safety at waterway infrastructure maintenance work - liquefaction and regasification of natural gas for the purpose of water transportation done off the mine site","This class excludes: - dredging and waterway maintenance, see 42.91 - cargo handling, see 52.24 - operation of marinas, see 93.29"
"52.23","Service activities incidental to air transportation","52.2",NA,"This class also includes: - firefighting and fire-prevention services at airports","This class excludes: - cargo handling, see 52.24 - luggage and passenger inspection at airports, not by public authorities, see 80.01 - luggage and passenger inspection at airports, by public authorities, see 84.24 - operation of flying schools for professional pilots, see 85.32 - operation of flying schools not issuing professional certificates and permits, see 85.53"
"52.24","Cargo handling","52.2",NA,"This class also includes: - rental and leasing of transtainers or luffing cranes, with operator, for cargo handling activities - moving cargos on industrial sites, typically with transport equipment that is not suitable for use on roads open to public traffic","This class excludes: - transportation or moving objects within an industrial plant, on a fee or contract basis, if public road is used, see 49.41 - operation of terminal facilities, see 52.21, 52.22, 52.23 - intermediation service activities for freight transportation, see 52.31"
"52.25","Logistics service activities","52.2",NA,NA,"This class excludes: - freight forwarding, see 52.26 - ship brokerage - includes taking care of the entry and clearance of ships, as an intermediary between ship owners and shippers or receivers of goods, see 52.3 - courier activities, see 53.20 - provision of motor, marine, aviation and transport insurance, see 65.12 - management consultancy for companies’ logistics, see 70.20 - logistics consulting activities, i.e. planning, designing and supporting operations of transportation, warehousing and distribution, see 70.20"
"52.26","Other support activities for transportation","52.2",NA,NA,"This class excludes: - rail, ship and aircraft freight brokerage, see 52.31 - operation of platforms for intermediation of freight transport, see 52.31 - brokerage for passenger seats for ship and aircraft space, see 52.32 - courier activities, see 53.20 - provision of motor, marine, aviation and transport insurance, see 65.12 - management consultancy for companies’ logistics, see 70.20 - activities of travel agencies, see 79.11 - activities of tour operators, see 79.12 - tourist assistance activities, see 79.90"
"52.3","Intermediation service activities for transportation","52",NA,NA,NA
"52.31","Intermediation service activities for freight transportation","52.3",NA,NA,"This class excludes: - freight transport, see divisions 49, 50, 51 - brokerage of passenger seats in ships and aircrafts space, see 52.32"
"52.32","Intermediation service activities for passenger transportation","52.3",NA,"This class also includes: - intermediation of transportation by taxi radio services, without providing transport - fee-based reservation services for passenger transportation","This class excludes: - taxi operation and other passenger road transport, see 49.33 - rail, ship and aircraft freight brokerage, see 52.31 - operation of online platforms activities that allow people to rent a vehicle (car, bike, scooter etc.), which they then drive, see 77.51 - units that provide reservation services alongside additional travel advice or expertise, see 79.11 - combined activities of accommodation, travel and food, i.e. travel agencies and tour operators, see 79.11, 79.12"
"53","Postal and courier activities","H",NA,NA,NA
"53.1","Postal activities under universal service obligation","53",NA,NA,NA
"53.10","Postal activities under universal service obligation","53.1",NA,NA,"This class excludes: - postal giro, postal savings activities and money order activities, see 64.19"
"53.2","Other postal and courier activities","53",NA,NA,NA
"53.20","Other postal and courier activities","53.2",NA,"This class also includes: - home delivery services, including food","This class excludes: - transport of freight, see (according to mode of transport) 49.20, 49.41, 50.20, 50.40, 51.21, 51.22 - delivery of furniture, can include unpacking or installation, see 49.41 - home delivery of prepared meals if performed by the same unit, which prepares the meals, see division 56"
"53.3","Intermediation service activities for postal and courier activities","53",NA,NA,NA
"53.30","Intermediation service activities for postal and courier activities","53.3",NA,NA,"This class excludes: - food delivery services, see 53.20 - operation of online platforms for home delivery of prepared meals if performed by the same unit, which prepares the meals, see 56.40 - monetary intermediation services, e.g. payment of fees through the post office, see 64.19"
"55","Accommodation","I",NA,"Also included is the provision of short-term accommodation for e.g. students, workers.","This division excludes activities related to the provision of residences in facilities, e.g. flats or apartments, typically leased on annual basis, see division 68."
"55.1","Hotels and similar accommodation","55",NA,NA,NA
"55.10","Hotels and similar accommodation","55.1",NA,NA,"This class excludes: - accommodation with no on-the-spot customer service, see 55.20 - intermediation service activities for accommodation, see 55.40"
"55.2","Holiday and other short-stay accommodation","55",NA,NA,NA
"55.20","Holiday and other short-stay accommodation","55.2",NA,NA,"This class excludes: - accommodation with daily cleaning and bed-making and on-the-spot customer service, see 55.10 - intermediation service activities for accommodation, see 55.40"
"55.3","Camping grounds and recreational vehicle parks","55",NA,NA,NA
"55.30","Camping grounds and recreational vehicle parks","55.3",NA,"This class also includes: - glamping accommodation - accommodation provided by protective shelters or plain bivouac facilities","This class excludes: - intermediation service activities for accommodation, see 55.40"
"55.4","Intermediation service activities for accommodation","55",NA,NA,NA
"55.40","Intermediation service activities for accommodation","55.4",NA,"This class also includes: - time-share exchange services - reservation services for accommodation","This class excludes: - units that provide reservation services alongside additional accommodation advice or expertise, see 79.11 - intermediation or sale of a combination of accommodation, travel and food, i.e. travel agencies and tour operators, see 79.11, 79.12"
"55.9","Other accommodation","55",NA,NA,NA
"55.90","Other accommodation","55.9",NA,NA,"This class excludes: - operation of railway sleeping cars as an integrated operation of railway companies, see 49.11 - operation of cruise boats, see 50.10, 50.30 - intermediaries for accommodation, see 55.40 - every accommodation for a period of one year or longer, see 68.20 - intermediation or sale of a combination of accommodation, travel and food, i.e. travel agencies and tour operators, see 79.11, 79.12"
"56","Food and beverage service activities","I",NA,NA,"This division excludes: - the production of meals not fit for immediate consumption or not planned to be consumed immediately or of prepared food, which is not considered to be a meal, see divisions 10, 11 - the sale of not self-manufactured food that is not considered to be a meal or of meals that are not fit for immediate consumption, see section G - coffee dispenser and vending machines selling food and drinks prepared by the machine itself, see division 47"
"56.1","Restaurants and mobile food service activities","56",NA,NA,NA
"56.11","Restaurant activities","56.1",NA,"This class also includes: - operation of restaurants on transportation equipment and within transportation facilities, if operated by separate units not part of the transportation provider - operation of restaurants in a hotel, if operated by separate units not part of the hotel - operation of take-away restaurants in a supermarket, if operated by separate units not part of the supermarket","This class excludes: - retail sale of food through vending machines, see 47.2 - operation of railway dining cars as an integrated operation of railway companies, see 49.11 - mobile food services, see 56.12 - event catering activities, see 56.21 - concession operation of eating facilities, see 56.22 - activities of food service contractors, e.g. for transportation companies, see 56.22  - activities of tea rooms, see 56.30"
"56.12","Mobile food service activities","56.1",NA,NA,"This class excludes: - retail sale of food through vending machines, see 47.2 - food delivery by independent units, see 53.20 - preparation and serving of food from movable and temporary carts or portable stalls based on contractual arrangements with the customer, for a specific event, see 56.21 - concession operation of eating facilities, see 56.22 - mobile beverage vendors, see 56.30"
"56.2","Event catering, contract catering service activities and other food service activities","56",NA,NA,NA
"56.21","Event catering activities","56.2",NA,NA,"This class excludes: - manufacture of perishable food items, see 10.89 - retail sale of perishable food items, see 47.2"
"56.22","Contract catering service activities and other food service activities","56.2",NA,NA,"This class excludes: - manufacture of perishable food items, see 10.89 - retail sale of perishable food items, see 47.2"
"56.3","Beverage serving activities","56",NA,NA,NA
"56.30","Beverage serving activities","56.3",NA,"This class also includes: - bar activities on board of transport, e.g. train or ship, when carried out by separate units","This class excludes: - reselling packaged/prepared beverages, see division 47 - retail sale of beverages through vending machines, see 47.2 - provision of beverage preparation and supply based on contractual arrangements with the customer, for a fixed term, see 56.22 - operation of concert halls and music venues, see 90.31 - operation of dance floors where beverage serving is not the main activity, see 93.29"
"56.4","Intermediation service activities for food and beverage services activities","56",NA,NA,NA
"56.40","Intermediation service activities for food and beverage services activities","56.4",NA,"This class also includes: - reservation services for restaurants","This class excludes: - operation of online platforms to allow people to book a food delivery, see 53.30"
"58","Publishing activities","J",NA,NA,"This division excludes the production of motion pictures, videos and movies, the publishing of music and the production of original sound master recordings, see division 59.   Also excluded are obtaining rights from publishers to broadcast and distribute content, see division 60, computer programming activities, see division 62, printing, see 18.11 and the mass reproduction of recorded media, see 18.20."
"58.1","Publishing of books, newspapers and other publishing activities, except software publishing","58",NA,NA,NA
"58.11","Publishing of books","58.1",NA,NA,"This class excludes: - production of globes, see 32.99 - publishing of advertising material, see 58.19 - publishing of music and sheet music books, see 59.20 - jointly publishing and distributing podcasts, see 59.20 - audio book streaming activities not associated with its publishing, see 60.10 - activities of independent authors, see 90.11"
"58.12","Publishing of newspapers","58.1","IMPLEMENTATION RULE: Newspapers (including advertising newspapers) should be under editorial responsibility and control, appearing or being regularly updated at least four times a week, being composed mainly of literary works of a journalistic nature related to news, and having the purpose to inform the general public. If the product is published in both printed and electronic format, the frequency of publication will be assessed on the basis of the frequency of publication of the printed version;  For exclusive online publication of a periodical, journal or newspaper the classification should be based on the content (newspapers are a primary source of written information on current events related to public affairs, international issues, politics, and the other periodical publications usually deals with one or more specialised topics).","This class also includes: - advertising newspapers","This class excludes: - production of television or video news programmes, see 59.11 - news agency activities, see 60.31 - activities of photojournalists, not self-publishing their own created content, see 74.20 - activities of journalists whose content is published by a third party, see 90.11"
"58.13","Publishing of journals and periodicals","58.1","IMPLEMENTATION RULE: The publishing of a periodically or regularly updated collection of information should be under editorial responsibility and control, composed mainly of literary works of a journalistic nature, and having the purpose to inform the general public. Periodicals and other journals, appear less than four times a week. If the product is published in both printed and electronic format, the frequency of publication will be assessed on the basis of the frequency of publication of the printed version;   For exclusive online publication of a periodical, journal or newspaper the classification should be based on the content (newspapers are a primary source of written information on current events related to public affairs, international issues, politics, and the other periodical publications usually deals with one or more specialised topics).",NA,"This class excludes: - production of television or video news programmes, see 59.11 - publishing in blogs, see 60.39 - activities of photojournalists, not self-publishing their own created content, see 74.20 - activities of journalists whose content is published by a third party, see 90.11"
"58.19","Other publishing activities, except software publishing","58.1",NA,NA,"This class excludes: - retail sale of software on physical media, see 47.40 - publishing of advertising newspapers, see 58.12 - publishing of software, see 58.2 - production of video content, see 59.11 - operation of content distribution (sharing) platforms, including blog and wiki sites, social network sites, and online gaming/video game sites, not associated with publishing of the content, see 60.39 - application hosting, see 63.10 - operation of web search portals, see 63.91 - compiling of information or directories on a fee or contract basis, see 63.92"
"58.2","Software publishing","58",NA,"This group also includes: - intermediation service activities for software publishing and marketplaces for software downloads",NA
"58.21","Publishing of video games","58.2",NA,"This class also includes: - intermediation service activities for video game software publishing","This class excludes: - reproduction of video game software, see 18.20 - retail sale of non-customised video game software on physical media, see 47.40 - operation of video game streaming sites for viewing only, see 60.20 - operation of online gaming/video game sites, not associated with publishing, see 60.39 - developing of video game software, on behalf of others, see 62.10 - application hosting, see 63.10 - operation of gambling sites, see 92.00"
"58.29","Other software publishing","58.2",NA,NA,"This class excludes: - reproduction of software, see 18.20 - retail sale of non-customised software on physical media, see 47.40 - publishing of video games, see 58.21 - online provision of software, not associated with publishing, see 60.39 - operation of online gaming or video game sites, not associated with publishing, see 60.39 - development of software, not associated with publishing, see 62.10 - translation or adaptation of non-customised software for a particular market on a fee or contract basis, see 62.10 - application hosting, see 63.10 - use of published software for provision of financial and insurance activities, see section L"
"59","Motion picture, video and television programme production, sound recording and music publishing activities","J",NA,NA,"This division excludes provision of streaming distribution services and downloads not associated with publishing of the content, see division 60, activities of independent musicians and actors, directors, stage designers and support activities for performing arts, see section S, wholesale and retail sale of audio and video recordings on physical media, see section G, and video rental, see section O."
"59.1","Motion picture, video and television programme activities","59",NA,"Buying and selling of motion pictures or other audiovisual production distribution rights are also included.",NA
"59.11","Motion picture, video and television programme production activities","59.1",NA,NA,"This class excludes: - film duplicating (except reproduction of motion picture film for theatrical distribution) as well as reproduction of audio and video recordings on physical media from master copies, see 18.20 - wholesale of recorded media, see 46.49 - retail sale of recorded media, see 47.69 - post-production activities, see 59.12 - reproduction of motion picture film for theatrical distribution, see 59.12 - processing motion picture film, see 59.12 - sound recording and recording of audio books, see 59.20 - television broadcasting, see 60.20 - creating a complete television channel programme, see 60.20 - film processing, excluding processing motion picture film, see 74.20 - activities of personal theatrical or artistic agents or agencies, see 74.99 - rental of video tapes and DVDs to the general public, see 77.22 - real-time (i.e. simultaneous) closed captioning of e.g. live television performance meetings or conferences, see 82.99 - activities of independent cartoonists, 90,12 - activities of independent actors, see 90.20 - activities of independent stage designers and other support activities to performing arts, see 90.3 - activities of independent directors, see 90.39"
"59.12","Motion picture, video and television programme post-production activities","59.1",NA,"This class also includes: - activities of stock footage film libraries etc.","This class excludes: - film duplication and reproduction of audio and video recordings from master copies, see 18.20 - wholesale of recorded media, see 46.49 - retail sale of recorded media, see 47.69 - animation production, see 59.11 - film processing, not for the motion picture industry, see 74.20 - rental of recorded media to the general public, see 77.22 - real-time (i.e. simultaneous) closed captioning, see 82.99  - activities of independent actors, cartoonists, directors, stage designers, and other support activities to performing arts, see division 90"
"59.13","Motion picture and video distribution activities","59.1",NA,NA,"This class excludes: - film duplication and reproduction of audio and video recordings from master copies, see 18.20 - wholesale of recorded media, see 46.49 - retail sale of recorded media, see 47.69 - reproduction of motion picture film for theatrical distribution, see 59.12  - video streaming distribution and downloads service activities not associated with its publishing, see 60.20 - management of copyrights and distribution rights for films, see 74.91 - rental of recorded media, see 77.22"
"59.14","Motion picture projection activities","59.1",NA,NA,NA
"59.2","Sound recording and music publishing activities","59",NA,NA,NA
"59.20","Sound recording and music publishing activities","59.2",NA,"This class also includes:  - conversion of sound recordings to audio streaming formats - publishing of music and sheet music books","This class excludes:  - reproduction from master copies of music or other sound recordings, see 18.20  - wholesale of recorded media, see 46.49 - retail sale of recorded media, see 47.69 - provision of audio streaming distribution services and downloads not associated with its publishing, see 60.10  - activities of musicians, see 90.20"
"60","Programming, broadcasting, news agency and other content distribution activities","J",NA,NA,"This division excludes operation of cable or satellite television transmission networks (division 61); production of audio and audiovisual recordings (including recorded podcasts), activities of vlog sites, and distribution of motion pictures, videos or audiovisual works, and similar productions to motion picture theatres, television networks and stations, and exhibitors (division 59); wholesale/retail sale of audio and video recordings on physical media (divisions 46/47 ); retail sale outlets of newspapers (division 47); video disc rental (division 77); activities of independent actors (including influencers appearing in vlogs) and independent bloggers (division 90); publishing of video games and other software (division 58); provision of computing infrastructure and hosting activities, and activities of web search portals (division 63); and activities of gambling sites (division 92)."
"60.1","Radio broadcasting and audio distribution activities","60",NA,NA,NA
"60.10","Radio broadcasting and audio distribution activities","60.1",NA,"This class also includes: - activities of radio networks, i.e. assembling and transmitting aural programming to the affiliates or subscribers via over-the-air broadcasts, cable or satellite - radio broadcasting activities over the internet (internet radio stations) - radio program broadcasting and concurrent filming for video broadcast","This class excludes: - wholesale of audio recordings on physical media, see 46.49 - retail sale of audio recordings on physical media, see 47.69 - publishing of audio books, including streaming and downloads services of book publishers, see 58.11  - publishing of music and other sound recordings, including streaming and download services of music and other sound recording publishers, see 59.20  - production of radio programming and audio podcasts, see 59.20 - provision of technical infrastructure services related to audio streaming services without having acquired the rights to the audio content, see 63.10"
"60.2","Television programming, broadcasting and video distribution activities","60",NA,NA,NA
"60.20","Television programming, broadcasting and video distribution activities","60.2",NA,"This class also includes:  - programming of video-on-demand channels - video streaming and downloads service activities, not associated with its publishing - broadcasting of live performances and events - video game streaming sites for viewing only","This class excludes: - video game publishers, and streaming and download distribution services activities of video game publishers, see 58.21  - production of television programme elements (movies, documentaries, talk shows, commercials etc.), see 59.11 - assembly of a package of channels and transmission of that package, by cable or satellite transmission network operators to viewer, see 61.10 - provision of technical infrastructure services related to audio streaming services without having acquired the rights to the video content, see 63.10 - rental of recorded videos on physical media to the general public, see 77.22"
"60.3","News agency and other content distribution activities","60",NA,NA,"This group excludes: - the activities of libraries and archives, see 91.1"
"60.31","News agency activities","60.3",NA,NA,"This class excludes: - retail sale of newspapers, see 47.62 - publishing activities, see 58.1 - broadcasting and audio or video streaming activities (having distribution rights), see 60.10, 60.20 - provision of technical infrastructure services related to audio streaming services without having acquired the rights to the audio or video content, see 63.10 - activities of independent photojournalists, see 74.20 - activities of independent journalists, see 90.11"
"60.39","Other content distribution activities","60.3",NA,NA,"This class excludes: - retail sale intermediation activities, see 47.9  - passenger transportation intermediation activities, see 52.32  - intermediation services for accommodation, see 55.40 - publishing of e-books, see 58.11 - publishing of video games and other software, see 58.2  - audiovisual production activities, see 59.11 - activities of music platforms, see 60.10 - activities of video game streaming sites for viewing only, see 60.20  - news agency activities, see 60.31 - provision of audio or video data hosting for streaming or download services (i.e. particularly data storing and sending) without having acquired the rights to the audio or video content, see 63.10 - provision of computing infrastructure and hosting services, see 63.10  - activities of web search portals, see 63.91  - activities of journalists and other writers, whose content is published by a third party, see 90.11 - activities of actors and other individual, see 90.20  - activities of libraries and archives, see 91.1  - activities of gambling sites, see 92.00"
"61","Telecommunication","K",NA,NA,"This division excludes - motion picture, audiovisual, television programme, and sound recording production and postproduction activities, including services to convert audio and video content into streaming formats, see division 59 - activities of broadcasting and provision of audio and video streaming or download distribution services, see division 60"
"61.1","Wired, wireless, and satellite telecommunication activities","61",NA,NA,NA
"61.10","Wired, wireless, and satellite telecommunication activities","61.1",NA,NA,"This class excludes: - installation of telecommunication, computer network and cable television wiring in buildings, including fibre optic wiring without operating facilities for the transmission of data, see 43.21 - publishing of instant messaging or satellite geolocation applications, see 58.29 - telecommunication reselling activities and intermediation service activities for telecommunication, see 61.20 - provision of telephone and internet access in facilities open to the public, e.g. internet cafés, see 61.20 - Voice Over Internet Protocol (VOIP) provision, without operating facilities for the transmission of data, see 61.90"
"61.2","Telecommunication reselling activities and intermediation service activities for telecommunication","61",NA,NA,NA
"61.20","Telecommunication reselling activities and intermediation service activities for telecommunication","61.2",NA,NA,"This class excludes: - provision of telecommunication services by operators of telecommunication infrastructure, see 61.10"
"61.9","Other telecommunication activities","61",NA,NA,NA
"61.90","Other telecommunication activities","61.9",NA,"This class also includes: - provision of notification services (e.g. SMS bank alert, advertising)","This class excludes: - provision of internet access by operators of telecommunication infrastructure, see 61.10 - reselling of telecommunication services and intermediation services for telecommunication, see 61.20"
"62","Computer programming, consultancy and related activities","K",NA,NA,"This division excludes: - software publishing, see division 58 - provision of online gaming/video game sites not associated with its publishing, see division 60 - provision of computing infrastructure, data processing and hosting, see division 63 - provision of financial and insurance services using published financial and insurance technologies software, see section L - activities of gambling sites, see division 92 - repair and maintenance of computers and communication equipment, see section T"
"62.1","Computer programming activities","62",NA,NA,NA
"62.10","Computer programming activities","62.1",NA,"This class also includes: - development of applications","This class excludes - publishing of software or gaming on demand services, cloud-based software and gaming applications, see 58.2 - development of software associated with publishing, see 58.2 - translation or adaptation of non-customised software for a particular market on own account, see 58.29 - operation of online gaming/video game sites, see 60.39 - planning and designing computer systems that integrate computer hardware, software and communication technologies, even though providing software might be an integral part, see 62.20 - data processing activities, e.g. by using blockchain/distributed ledger technology (DLT), see 63.10 - operation of gambling sites, see 92.00  - repair and maintenance of computers and communication equipment, see 95.10"
"62.2","Computer consultancy and computer facilities management activities","62",NA,NA,NA
"62.20","Computer consultancy and computer facilities management activities","62.2",NA,"This class also includes: - cybersecurity network and system monitoring, testing and analysis - provision of advice on software requirements and procurement of the hardware and software components of a computer system","This class excludes: - installation of mainframe and similar computers, see 33.20 - sale of computer hardware or software on physical media, see 46.50, 47.40 - software publishing, see 58.2 - installation (setting-up) of personal computers, see 62.90 - software installation, see 62.90 - computer disaster recovery services, see 62.90 - general cybersecurity training, see 85.59"
"62.9","Other information technology and computer service activities","62",NA,NA,NA
"62.90","Other information technology and computer service activities","62.9",NA,NA,"This class excludes: - installation of mainframe and similar computers, see 33.20 - computer programming, see 62.10 - computer consultancy, see 62.20 - computer facilities management, see 62.20 - provision of computing infrastructure, data processing and hosting, see 63.10"
"63","Computing infrastructure, data processing, hosting and other information service activities","K",NA,NA,"This division excludes: - software publishing, see division 58 - news agency activities and provision of online gaming/video game sites, not associated with publishing, see division 60 - telecommunication activities, see division 61 - computer programming, computer systems design, and computer facilities management activities, see division 62 - activities of gambling sites, see division 92 - repair and maintenance of computers and communication equipment, see division 95"
"63.1","Computing infrastructure, data processing, hosting and related activities","63",NA,NA,NA
"63.10","Computing infrastructure, data processing, hosting and related activities","63.1","IMPLEMENTATION RULE: Activities where the service provider uses the computers only as a tool are classified according to the nature of the services rendered.",NA,"This class excludes: - software publishing, see 58.2 - provision of applications by downloads or by streaming, see 58.2 - postproduction services to convert video content into streaming formats, see 59.12 - postproduction services to convert audio content into streaming formats, see 59.20 - audio streaming and download distribution activities not associated with publishing, see 60.10 - video streaming distribution services not associated with publishing, see 60.20 - computer systems design, see 62.20 - electronic storage of archival material for access by the general public, see 91.12 - repair and maintenance of computers and communication equipment, see 95.10 - activities where the service provider uses the computers only as a tool are classified according to the nature of the services rendered"
"63.9","Web search portal activities and other information service activities","63",NA,NA,"This class excludes: - retail sale intermediation activities, see 47.9  - passenger transportation intermediation activities, see 52.32  - intermediation services for accommodation, see 55.40  - publishing activities, see division 58  - broadcasting activities, see division 60  - news syndicate and news agency activities, see 60.31  - activities of call centres, see 82.20"
"63.91","Web search portal activities","63.9",NA,NA,"This class excludes: - intermediation service activities for specialised construction services, see 43.60 - intermediation service activities for retail sale, see 47.9  - intermediation service activities for transportation, see 52.3 - intermediation service activities for postal and courier activities, see 53.3  - intermediation service activities for accommodation, see 55.40 - intermediation service activities for food and beverage services activities, see 56.4 - publishing activities, see division 58  - broadcasting activities, see division 60  - news syndicate and news agency activities, see 60.31 - intermediation service activities for telecommunication, see 61.20 - intermediation service activities for real estate activities, see 68.31 - intermediation service activities for rental and leasing of tangible goods and non-financial intangible assets, see 77.5 - activities of call centres, see 82.20 - intermediation service activities for business support service activities n.e.c., see 82.4 - intermediation service activities for courses and tutors, see 85.61 - intermediation service activities for medical, dental and other human health services, see 86.97 - intermediation service activities for residential care activities, see 87.91 - intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles, see 95.4 - intermediation service activities for personal services, see 96.4"
